x,y,class
8.087641757006467369e-01,5.873216609301428193e-01,1.000000000000000000e+00
-3.090248551142676936e-01,9.510434104015821344e-01,3.000000000000000000e+00
-3.090170804859314058e-01,9.510563907504057113e-01,3.000000000000000000e+00
9.998672276446914919e-01,-1.252039090449353286e-04,0.000000000000000000e+00
-9.999999935759854575e-01,-4.899853351600628010e-09,5.000000000000000000e+00
-1.000000000019277913e+00,7.279802636767669748e-11,5.000000000000000000e+00
3.089150057877751987e-01,-9.509039379486897703e-01,8.000000000000000000e+00
9.999972255843763147e-01,-7.378234522298028978e-07,0.000000000000000000e+00
-3.086890017074092052e-01,9.509446469095290677e-01,3.000000000000000000e+00
-3.090169918499122703e-01,-9.510565186777918401e-01,7.000000000000000000e+00
8.090114221061138755e-01,-5.877817124131246018e-01,9.000000000000000000e+00
-3.090169970812932654e-01,-9.510565163729993721e-01,7.000000000000000000e+00
9.999999950816276240e-01,-9.758541842285589800e-09,0.000000000000000000e+00
2.394620526837253904e-01,9.019004079194747892e-01,2.000000000000000000e+00
-3.090167564668555023e-01,-9.510564087454018711e-01,7.000000000000000000e+00
8.071102701862330475e-01,-5.870909076604987620e-01,9.000000000000000000e+00
8.089579003434407278e-01,5.877528631134435466e-01,1.000000000000000000e+00
-3.090167011845289524e-01,-9.510562998919437350e-01,7.000000000000000000e+00
3.089519366463307493e-01,-9.508849045860353622e-01,8.000000000000000000e+00
9.999996076261479239e-01,-1.822010421710981919e-07,0.000000000000000000e+00
-3.090162893040341863e-01,9.510562961089975564e-01,3.000000000000000000e+00
-1.000000001434927510e+00,-3.221606421383776157e-09,5.000000000000000000e+00
-3.090169898980917318e-01,9.510565319458353928e-01,3.000000000000000000e+00
-8.090169943837299815e-01,-5.877852522923560086e-01,6.000000000000000000e+00
1.000000012485213530e+00,3.605671205852890865e-08,0.000000000000000000e+00
8.090149164099569301e-01,5.877827865463149948e-01,1.000000000000000000e+00
3.090192992137591466e-01,9.510545364125747581e-01,2.000000000000000000e+00
-3.089997614381891355e-01,9.509852748835238012e-01,3.000000000000000000e+00
-8.079257366400965923e-01,5.868367134166978527e-01,4.000000000000000000e+00
-9.999934605148571576e-01,-3.836745439603886442e-06,5.000000000000000000e+00
-8.090127600972791821e-01,-5.877838474877944419e-01,6.000000000000000000e+00
-3.090124480059103229e-01,-9.510529682147857988e-01,7.000000000000000000e+00
3.090316545851586327e-01,-9.510441356276979619e-01,8.000000000000000000e+00
8.089367374031517510e-01,-5.878086044930290743e-01,9.000000000000000000e+00
1.000000000125008004e+00,4.012179670105363756e-10,0.000000000000000000e+00
8.090080787316411559e-01,5.877793936579653877e-01,1.000000000000000000e+00
3.090157590455506753e-01,9.510502837384440245e-01,2.000000000000000000e+00
-3.090193224344466305e-01,9.510327876941259140e-01,3.000000000000000000e+00
-8.083196626960129638e-01,5.873631759878282788e-01,4.000000000000000000e+00
-9.999955862518129512e-01,-3.198689929613910599e-06,5.000000000000000000e+00
-8.090152935480124929e-01,-5.877847086983204461e-01,6.000000000000000000e+00
-3.090126282260105550e-01,-9.510503689531106808e-01,7.000000000000000000e+00
3.090821265304080634e-01,-9.509318331712636185e-01,8.000000000000000000e+00
8.090038432126860357e-01,-5.877855671630551893e-01,9.000000000000000000e+00
1.000000006053547219e+00,1.769836668202182511e-08,0.000000000000000000e+00
8.090167919575894651e-01,5.877850907594331931e-01,1.000000000000000000e+00
3.090169923492425141e-01,9.510564435415888029e-01,2.000000000000000000e+00
-3.077184014493381525e-01,9.489435934883747592e-01,3.000000000000000000e+00
-7.962479055153853791e-01,5.678075180385441234e-01,4.000000000000000000e+00
-3.090163507279606869e-01,-9.510553759917309558e-01,7.000000000000000000e+00
3.090341012732387704e-01,-9.509785240573200849e-01,8.000000000000000000e+00
8.089729374728160671e-01,-5.877852447309664941e-01,9.000000000000000000e+00
-8.089923969836809725e-01,-5.877764844455992677e-01,6.000000000000000000e+00
-7.667541810844652472e-01,5.566447316651221833e-01,4.000000000000000000e+00
3.092556093982427590e-01,9.499407796639962598e-01,2.000000000000000000e+00
-7.939307992434239125e-01,-5.826318138628971965e-01,6.000000000000000000e+00
6.146967009865111908e-01,-4.467667043618430145e-01,4.000000000000000000e+00
-3.090165761973661662e-01,-9.510563950858256232e-01,7.000000000000000000e+00
3.090171033888245433e-01,-9.510562634910050273e-01,8.000000000000000000e+00
8.085465921633196995e-01,-5.879306663818106848e-01,9.000000000000000000e+00
3.088912244787818118e-01,9.510415485153003168e-01,2.000000000000000000e+00
8.090049615823081686e-01,-5.877773325695946349e-01,9.000000000000000000e+00
-3.090111470740659061e-01,9.510376253104538824e-01,3.000000000000000000e+00
8.090153320326765041e-01,-5.877852309053560598e-01,9.000000000000000000e+00
-3.090170446390802517e-01,9.510563821468805967e-01,3.000000000000000000e+00
9.999998580722430086e-01,-5.681746728135820464e-08,0.000000000000000000e+00
9.999991930553318031e-01,1.127495918838630612e-06,0.000000000000000000e+00
8.090129823816767374e-01,5.877823225777153437e-01,1.000000000000000000e+00
9.999999108938287806e-01,9.486449322392232804e-08,0.000000000000000000e+00
-8.088610736070577234e-01,5.873458312493374800e-01,4.000000000000000000e+00
3.089485139393268187e-01,9.509964857509223268e-01,2.000000000000000000e+00
-8.090118309953322484e-01,-5.877826334959983523e-01,6.000000000000000000e+00
-3.090127836225046720e-01,9.510402735434605459e-01,3.000000000000000000e+00
-9.999994399975048465e-01,-2.537111947596754783e-07,5.000000000000000000e+00
-3.090169944509794098e-01,9.510565149076934954e-01,3.000000000000000000e+00
9.999999826102233813e-01,-4.117290545838272571e-08,0.000000000000000000e+00
-3.090510703498646761e-01,9.509963814237625268e-01,3.000000000000000000e+00
-8.090150073525481655e-01,5.877827964555423224e-01,4.000000000000000000e+00
8.090163365882773183e-01,5.877844132285963141e-01,1.000000000000000000e+00
-9.999979165837741268e-01,-1.381884639416157799e-06,5.000000000000000000e+00
-3.090170122881082393e-01,9.510565139956069780e-01,3.000000000000000000e+00
1.000000001753197365e+00,6.560027613707538528e-09,0.000000000000000000e+00
3.090447290956107596e-01,-9.507817740336891310e-01,8.000000000000000000e+00
-3.090170309085746303e-01,9.510563533930486146e-01,3.000000000000000000e+00
9.999999991789897402e-01,-1.534368637457884850e-09,0.000000000000000000e+00
-8.089785995287468445e-01,-5.877721453012485497e-01,6.000000000000000000e+00
8.090161587351220041e-01,5.877844202399904461e-01,1.000000000000000000e+00
-3.090164292123925849e-01,-9.510563606672737258e-01,7.000000000000000000e+00
3.090232662854344725e-01,-9.508345254039366479e-01,8.000000000000000000e+00
9.999993458442824057e-01,1.795246172417781183e-07,0.000000000000000000e+00
8.011950770846533176e-01,-5.903177996838093744e-01,9.000000000000000000e+00
3.090173969287663969e-01,9.510557730353415007e-01,2.000000000000000000e+00
-8.090169986750039843e-01,-5.877852548523911924e-01,6.000000000000000000e+00
-3.090144897028697102e-01,-9.510555088942655999e-01,7.000000000000000000e+00
8.090098419639898397e-01,5.877766755443923907e-01,1.000000000000000000e+00
8.090091391785587671e-01,-5.877864003639776680e-01,9.000000000000000000e+00
-8.090057614488285198e-01,-5.877815503766030680e-01,6.000000000000000000e+00
7.998228944639684812e-01,-5.905918469734666720e-01,9.000000000000000000e+00
-7.635607996080443494e-01,5.026575339194447878e-01,4.000000000000000000e+00
8.090144766815827726e-01,-5.877849201903898591e-01,9.000000000000000000e+00
8.084597362711501978e-01,-5.879239040212603795e-01,9.000000000000000000e+00
-8.087665456276530440e-01,-5.876440029551661670e-01,6.000000000000000000e+00
-3.089834286430587773e-01,-9.509987032025427611e-01,7.000000000000000000e+00
8.090168079202449958e-01,5.877850442477775550e-01,1.000000000000000000e+00
3.090168895042031960e-01,9.510564756280104337e-01,2.000000000000000000e+00
-1.000000000381664700e+00,1.790511646343939822e-09,5.000000000000000000e+00
-3.090171135791572321e-01,9.510563927394753980e-01,3.000000000000000000e+00
-3.090084276670937435e-01,-9.510452171117289577e-01,7.000000000000000000e+00
3.089971760697381442e-01,-9.508304066333751470e-01,8.000000000000000000e+00
9.999992054472293113e-01,-9.388849271486126247e-08,0.000000000000000000e+00
8.089097318714875140e-01,5.877077189911045219e-01,1.000000000000000000e+00
3.090119448972067362e-01,9.510508475591469280e-01,2.000000000000000000e+00
-7.649209963527888734e-01,5.533700756760968620e-01,4.000000000000000000e+00
-9.999754000722412828e-01,2.284438181256747720e-05,5.000000000000000000e+00
-8.090169778392873878e-01,-5.877852081003213103e-01,6.000000000000000000e+00
-3.090164565283951004e-01,-9.510497637224319956e-01,7.000000000000000000e+00
3.090064404971746836e-01,-9.510472281004841433e-01,8.000000000000000000e+00
8.089855355776832679e-01,-5.877659863443962518e-01,9.000000000000000000e+00
9.999975208731270993e-01,-6.807693095118039440e-07,0.000000000000000000e+00
8.090064032955424089e-01,5.877799683009813370e-01,1.000000000000000000e+00
-3.090163009160733498e-01,9.510465020772665978e-01,3.000000000000000000e+00
-8.002971029291534588e-01,5.815491053534243004e-01,4.000000000000000000e+00
-9.999998478435103699e-01,-8.745514579329578196e-08,5.000000000000000000e+00
-8.090169934879560820e-01,-5.877852421421470019e-01,6.000000000000000000e+00
-3.090169922994957519e-01,-9.510565144365588086e-01,7.000000000000000000e+00
-7.762323009737491786e-01,-1.501328149261212108e-01,8.000000000000000000e+00
9.999983249184792866e-01,-2.944574004137646522e-08,0.000000000000000000e+00
8.088061779769244453e-01,5.875140160734981798e-01,1.000000000000000000e+00
-3.090165850506836898e-01,9.510529317194993393e-01,3.000000000000000000e+00
-8.085277238199144456e-01,5.871416983788105837e-01,4.000000000000000000e+00
-3.090145343087709606e-01,-9.510341727859549232e-01,7.000000000000000000e+00
3.087579773961858232e-01,-9.508592204862632569e-01,8.000000000000000000e+00
8.090153646850652969e-01,-5.877848616276015736e-01,9.000000000000000000e+00
-3.090162409718194558e-01,-9.510508694643542427e-01,7.000000000000000000e+00
-9.999998332785063893e-01,-1.301389285066969901e-07,5.000000000000000000e+00
-9.999170347710691908e-01,-5.600036512646665158e-05,5.000000000000000000e+00
8.089676948931605605e-01,5.877232575991738761e-01,1.000000000000000000e+00
8.090030135441086401e-01,-5.877737344431777089e-01,9.000000000000000000e+00
8.087749986597512208e-01,-5.876180790233854756e-01,9.000000000000000000e+00
-3.090169902179147887e-01,-9.510565078728784316e-01,7.000000000000000000e+00
8.085516979999632925e-01,5.872036534503829452e-01,1.000000000000000000e+00
9.999128694455881039e-01,-8.810455226007274075e-06,0.000000000000000000e+00
9.999986668419486024e-01,-4.249487183623972348e-07,0.000000000000000000e+00
-9.999999937518665449e-01,-3.970159603182249580e-09,5.000000000000000000e+00
8.090133744427415730e-01,-5.877833243357372117e-01,9.000000000000000000e+00
-3.090169984432164507e-01,-9.510565161808399726e-01,7.000000000000000000e+00
8.089417508840899274e-01,5.877040058068941919e-01,1.000000000000000000e+00
-3.090204441226834797e-01,-9.510498213066959083e-01,7.000000000000000000e+00
3.035062631532655653e-01,9.487878523275529163e-01,2.000000000000000000e+00
3.089532989819470665e-01,9.510329276440440127e-01,2.000000000000000000e+00
-3.090155106627373027e-01,9.510517698916474139e-01,3.000000000000000000e+00
-8.090169943588739754e-01,-5.877852522406942226e-01,6.000000000000000000e+00
3.089908899683366794e-01,-9.509817724738636180e-01,8.000000000000000000e+00
-3.086008547381385303e-01,9.500857849614222639e-01,3.000000000000000000e+00
3.084249267992766330e-01,9.509618925816699653e-01,2.000000000000000000e+00
9.999999671877686236e-01,-9.665142239346468621e-09,0.000000000000000000e+00
9.999947155995964065e-01,3.145530007642475234e-06,0.000000000000000000e+00
-8.090169639302504656e-01,-5.877851827989440947e-01,6.000000000000000000e+00
8.089524030797039522e-01,5.877102146664355820e-01,1.000000000000000000e+00
-3.090160656257879279e-01,-9.510520687514100180e-01,7.000000000000000000e+00
-9.999946768662195673e-01,-6.129556233747596246e-07,5.000000000000000000e+00
2.438759092678111640e-01,-8.963368527598081226e-01,8.000000000000000000e+00
-8.090168738546269500e-01,-5.877850834132101188e-01,6.000000000000000000e+00
3.089924543227497433e-01,9.510457304085323527e-01,2.000000000000000000e+00
8.089392722453091489e-01,-5.877342043003288552e-01,9.000000000000000000e+00
-8.089845655007826819e-01,5.877615862252272283e-01,4.000000000000000000e+00
2.957968559588930457e-01,-9.133553297699668061e-01,8.000000000000000000e+00
3.089717146436359863e-01,-9.509918070242742161e-01,8.000000000000000000e+00
-3.090170068862275188e-01,-9.510565055284733171e-01,7.000000000000000000e+00
8.087359623013657961e-01,5.873408245967873809e-01,1.000000000000000000e+00
9.999991779645479584e-01,1.125066247002612905e-07,0.000000000000000000e+00
3.083207840805794464e-01,-9.492152907614094248e-01,8.000000000000000000e+00
-3.090169908312231928e-01,-9.510564816222492057e-01,7.000000000000000000e+00
-3.090169948574140180e-01,-9.510565073821717341e-01,7.000000000000000000e+00
-9.999998820178170877e-01,6.474288213704817879e-08,5.000000000000000000e+00
3.087069821243281220e-01,-9.504749098296426668e-01,8.000000000000000000e+00
-9.999972437499953237e-01,-2.155510563421319999e-07,5.000000000000000000e+00
-3.089697911990614831e-01,9.509417028620361645e-01,3.000000000000000000e+00
-8.090129231087599404e-01,5.877819969204123307e-01,4.000000000000000000e+00
-8.090170204356231798e-01,-5.877852320654097795e-01,6.000000000000000000e+00
8.089365734879812031e-01,5.877450540843460747e-01,1.000000000000000000e+00
8.090004817495866085e-01,5.877747236734338632e-01,1.000000000000000000e+00
-9.999998988235767605e-01,8.010129620036225434e-08,5.000000000000000000e+00
-9.999988619421721348e-01,1.635701556565224022e-06,5.000000000000000000e+00
9.999853931882956015e-01,1.044653848506393363e-05,0.000000000000000000e+00
-3.090152601431260249e-01,-9.510504827689224561e-01,7.000000000000000000e+00
3.087204461157025959e-01,9.506157040023688332e-01,2.000000000000000000e+00
-3.011853811038847084e-01,9.453555918264073821e-01,3.000000000000000000e+00
-8.090170394744131688e-01,-5.877852560739607046e-01,6.000000000000000000e+00
-8.078267882275123046e-01,5.869031376555529089e-01,4.000000000000000000e+00
8.089610386625332161e-01,5.877135948213889627e-01,1.000000000000000000e+00
3.090252384155929843e-01,9.510234006076119240e-01,2.000000000000000000e+00
-8.063564125784105086e-01,5.858220251720638316e-01,4.000000000000000000e+00
8.090013490341886326e-01,5.877686294427203473e-01,1.000000000000000000e+00
-9.999999976989902839e-01,2.005992791582850880e-09,5.000000000000000000e+00
-8.089400111214849476e-01,5.877205741556498220e-01,4.000000000000000000e+00
3.089655948210351943e-01,9.510407678822686561e-01,2.000000000000000000e+00
9.999996111627241779e-01,-5.896392792069071166e-08,0.000000000000000000e+00
-7.817265609784119773e-01,5.648556075736769211e-01,4.000000000000000000e+00
3.084082366581074597e-01,-9.492046135539116136e-01,8.000000000000000000e+00
-8.090169951647612212e-01,-5.877852355863647515e-01,6.000000000000000000e+00
8.088819808650217213e-01,5.876243355011465663e-01,1.000000000000000000e+00
8.089989974586163646e-01,-5.877760199817201325e-01,9.000000000000000000e+00
9.999995600747474400e-01,-1.209165868246887248e-07,0.000000000000000000e+00
3.090138859386354353e-01,9.510521303666683579e-01,2.000000000000000000e+00
-9.999999926641777170e-01,-5.217228347758594977e-09,5.000000000000000000e+00
-8.090170378052532474e-01,-5.877852400836222069e-01,6.000000000000000000e+00
8.090118728748943999e-01,-5.877819202148294453e-01,9.000000000000000000e+00
-3.090133277125165501e-01,9.510501662619204044e-01,3.000000000000000000e+00
-8.090008742217440485e-01,-5.877522058290316487e-01,6.000000000000000000e+00
-3.090166029805731518e-01,9.510534643638219876e-01,3.000000000000000000e+00
-8.090142621969688141e-01,-5.877735386974962672e-01,6.000000000000000000e+00
9.999999943275716952e-01,-4.979090415927391792e-09,0.000000000000000000e+00
8.089897353969638383e-01,5.877587138207315265e-01,1.000000000000000000e+00
3.029118175617914188e-01,9.477710250293361893e-01,2.000000000000000000e+00
-3.089842060744462104e-01,9.509532317027338255e-01,3.000000000000000000e+00
-8.090083471876118315e-01,5.877751948053171471e-01,4.000000000000000000e+00
-9.983625047796050866e-01,2.158232496741112165e-03,5.000000000000000000e+00
-8.090169981436621249e-01,-5.877852479106864259e-01,6.000000000000000000e+00
-3.090169056051684238e-01,-9.510564404002044281e-01,7.000000000000000000e+00
3.090203901192481450e-01,-9.509498088782996073e-01,8.000000000000000000e+00
8.088310709368502494e-01,-5.875651116270190766e-01,9.000000000000000000e+00
9.999793287934974906e-01,-6.704171138660807066e-06,0.000000000000000000e+00
8.089528606142565303e-01,5.877756594461810424e-01,1.000000000000000000e+00
3.090154532729272319e-01,9.510513011020412799e-01,2.000000000000000000e+00
-3.089948902398292896e-01,9.510004699431052755e-01,3.000000000000000000e+00
-8.043632652881419487e-01,5.784305987484342770e-01,4.000000000000000000e+00
-9.973308794932504995e-01,-1.738157301101361449e-03,5.000000000000000000e+00
-8.090169963858583335e-01,-5.877852504767678843e-01,6.000000000000000000e+00
-3.090169937310702220e-01,-9.510565161365059916e-01,7.000000000000000000e+00
3.008709759768955494e-01,-9.464303885423279716e-01,8.000000000000000000e+00
8.090117193552504027e-01,-5.877836133235138094e-01,9.000000000000000000e+00
9.999991026696795071e-01,-3.193164291030364161e-07,0.000000000000000000e+00
8.088087223342985688e-01,5.876882388044717409e-01,1.000000000000000000e+00
3.090169942075188247e-01,9.510565180478692815e-01,2.000000000000000000e+00
-3.090169945104903060e-01,9.510565144687723738e-01,3.000000000000000000e+00
-9.995382050006160757e-01,5.546051560280608125e-04,5.000000000000000000e+00
-8.090169249091440085e-01,-5.877848751370724489e-01,6.000000000000000000e+00
-3.090169923836658672e-01,-9.510565169458080614e-01,7.000000000000000000e+00
8.464675127883182493e-02,-7.889369383781816847e-01,8.000000000000000000e+00
8.089877163726933995e-01,5.877667276976725752e-01,1.000000000000000000e+00
9.999981358110500151e-01,-6.386845990501489620e-07,0.000000000000000000e+00
8.089940155281265532e-01,-5.877787661901353600e-01,9.000000000000000000e+00
-9.999644024292524414e-01,4.830569835232223144e-05,5.000000000000000000e+00
-3.090168210183526498e-01,-9.510561983404502984e-01,7.000000000000000000e+00
-9.970427939079135049e-01,4.046375662716099504e-03,5.000000000000000000e+00
8.089821527994863759e-01,5.877805291548408029e-01,1.000000000000000000e+00
3.090137063057298850e-01,-9.510498168527419249e-01,8.000000000000000000e+00
-8.090169991115847559e-01,-5.877852514821242380e-01,6.000000000000000000e+00
8.084920899659869820e-01,-5.879245057001868391e-01,9.000000000000000000e+00
9.999889494797341571e-01,-3.551290001814157304e-06,0.000000000000000000e+00
-8.089948441675612889e-01,5.877657492635298686e-01,4.000000000000000000e+00
8.089555147177361905e-01,5.877474368864455956e-01,1.000000000000000000e+00
8.088489870695835249e-01,-5.877217762230882991e-01,9.000000000000000000e+00
-3.090170254253614690e-01,9.510565158877715142e-01,3.000000000000000000e+00
3.086066033485203031e-01,-9.507543190304859060e-01,8.000000000000000000e+00
-8.077923536309229435e-01,5.868688068925065338e-01,4.000000000000000000e+00
-8.089366365750905175e-01,5.876943760559348862e-01,4.000000000000000000e+00
-3.089146282853556524e-01,-9.506725399170685709e-01,7.000000000000000000e+00
9.999999018493977987e-01,7.724768581299983851e-08,0.000000000000000000e+00
8.089974025687886039e-01,5.877632272626091003e-01,1.000000000000000000e+00
8.087155903208994578e-01,-5.875310996266175367e-01,9.000000000000000000e+00
3.090167729957350451e-01,9.510560333804729538e-01,2.000000000000000000e+00
3.074173141926517805e-01,-9.462494265581643527e-01,8.000000000000000000e+00
-3.090169967160021347e-01,-9.510565166070454879e-01,7.000000000000000000e+00
3.090138551493160635e-01,-9.510479152925515045e-01,8.000000000000000000e+00
3.090162014081283548e-01,9.510562172343166587e-01,2.000000000000000000e+00
-8.923143475885991771e-01,1.478139808328694516e-01,5.000000000000000000e+00
7.719864740573515460e-01,-5.680280471745006166e-01,9.000000000000000000e+00
-8.090169971503012869e-01,-5.877852510892827009e-01,6.000000000000000000e+00
9.965657242769709878e-01,-1.116650582020131590e-03,0.000000000000000000e+00
-8.090149525236042249e-01,-5.877783825446358801e-01,6.000000000000000000e+00
-9.991097494362811693e-01,1.181408520906628706e-03,5.000000000000000000e+00
-9.999860420015616036e-01,1.637425501042382833e-05,5.000000000000000000e+00
-3.090171092803983832e-01,9.510562880752462256e-01,3.000000000000000000e+00
-3.090433214991509248e-01,9.510133207614283046e-01,3.000000000000000000e+00
-3.090170469679050513e-01,9.510564002952786034e-01,3.000000000000000000e+00
8.089197708781705742e-01,-5.876555024601418653e-01,9.000000000000000000e+00
3.170388064067947154e-01,-9.411927201523697661e-01,8.000000000000000000e+00
8.089817248519720616e-01,5.877398165105135464e-01,1.000000000000000000e+00
8.089910504371473632e-01,5.877568284844004731e-01,1.000000000000000000e+00
9.997338155025636830e-01,-1.324159801743560530e-04,0.000000000000000000e+00
-8.090167282947562377e-01,-5.877801914794479332e-01,6.000000000000000000e+00
8.090090790523348785e-01,5.877756687543856939e-01,1.000000000000000000e+00
9.999999952957265847e-01,-2.561967627699116211e-08,0.000000000000000000e+00
9.999961532619698890e-01,-1.294110554151906661e-06,0.000000000000000000e+00
-8.090166458558590845e-01,-5.877851033699142969e-01,6.000000000000000000e+00
3.088200742359402118e-01,9.509928535926646109e-01,2.000000000000000000e+00
8.090039524337994115e-01,5.877798230117086131e-01,1.000000000000000000e+00
8.089730548189075776e-01,5.877736485117586174e-01,1.000000000000000000e+00
-3.090169951736254084e-01,9.510565162720249210e-01,3.000000000000000000e+00
3.078869125049869537e-01,9.493080466380650062e-01,2.000000000000000000e+00
-3.088073179283079561e-01,-9.509418807008079844e-01,7.000000000000000000e+00
-3.088534479388337362e-01,-9.509849849747786799e-01,7.000000000000000000e+00
3.087029950019369307e-01,-9.508217158822853676e-01,8.000000000000000000e+00
3.086885542522710968e-01,-9.508252069188334321e-01,8.000000000000000000e+00
-3.090108901905951333e-01,-9.510511775207635132e-01,7.000000000000000000e+00
3.089151363335308487e-01,-9.509739181839752531e-01,8.000000000000000000e+00
-7.961763905674310582e-01,5.783107305163700529e-01,4.000000000000000000e+00
-8.090170298153299688e-01,-5.877838218207940280e-01,6.000000000000000000e+00
9.999998277195764063e-01,-1.107471183102583452e-07,0.000000000000000000e+00
3.087731959323666286e-01,9.504542908666816503e-01,2.000000000000000000e+00
9.999364199262720243e-01,-2.070714521443701588e-05,0.000000000000000000e+00
-3.089950418994261150e-01,-9.510493385502435393e-01,7.000000000000000000e+00
9.999999693628979225e-01,-2.372454837425646247e-08,0.000000000000000000e+00
-3.090169950727661985e-01,9.510565161292192649e-01,3.000000000000000000e+00
-8.090169944372872513e-01,-5.877852523070677959e-01,6.000000000000000000e+00
3.090143469710248669e-01,-9.510477042692175864e-01,8.000000000000000000e+00
-2.990607695242152309e-01,-9.478173932894718989e-01,7.000000000000000000e+00
8.087291470480499900e-01,5.873894606371373728e-01,1.000000000000000000e+00
-9.998894164098133253e-01,1.521232078215574825e-04,5.000000000000000000e+00
8.089756376401137095e-01,-5.877562931253826894e-01,9.000000000000000000e+00
8.090069243352844275e-01,-5.877778012211687386e-01,9.000000000000000000e+00
-3.090165674534490203e-01,9.510552982967591662e-01,3.000000000000000000e+00
-3.088441449093553559e-01,-9.504263369246372939e-01,7.000000000000000000e+00
3.089203910807674092e-01,9.509265227834856615e-01,2.000000000000000000e+00
-8.058152883797914390e-01,5.854609967307364826e-01,4.000000000000000000e+00
8.090043759858501771e-01,-5.877762797749395141e-01,9.000000000000000000e+00
-8.088936283110748082e-01,5.876872467200696670e-01,4.000000000000000000e+00
-3.090369227610223479e-01,9.509814215532371717e-01,3.000000000000000000e+00
-8.090169943428562327e-01,-5.877852522800709467e-01,6.000000000000000000e+00
3.090169942670228931e-01,9.510565175371527014e-01,2.000000000000000000e+00
3.090062567074913225e-01,9.510437050927390557e-01,2.000000000000000000e+00
-9.999493781633659317e-01,3.035936915400997798e-05,5.000000000000000000e+00
-3.090033059955088479e-01,9.510224092963599496e-01,3.000000000000000000e+00
3.090183036083306578e-01,9.510552419181620420e-01,2.000000000000000000e+00
-9.999989077949876792e-01,-4.211756095531478484e-07,5.000000000000000000e+00
-9.653055862677935028e-01,4.774352289207754035e-02,5.000000000000000000e+00
8.089863236803054303e-01,-5.877654578535081997e-01,9.000000000000000000e+00
-8.086102501702616685e-01,5.874609310797092032e-01,4.000000000000000000e+00
8.090001728843629891e-01,5.877666212913054133e-01,1.000000000000000000e+00
-3.090115563798181975e-01,-9.510492053282063596e-01,7.000000000000000000e+00
3.090163211053941206e-01,9.510555950410171100e-01,2.000000000000000000e+00
9.999947631205886589e-01,-1.731729578693613907e-06,0.000000000000000000e+00
8.090036221721357279e-01,5.877710541916888465e-01,1.000000000000000000e+00
3.005359715885299043e-01,9.509329309305684097e-01,2.000000000000000000e+00
-3.089959549864055299e-01,9.508511592537720603e-01,3.000000000000000000e+00
-8.089353741147649046e-01,5.876894672466421721e-01,4.000000000000000000e+00
-9.999959075684756726e-01,-2.634314731513547280e-06,5.000000000000000000e+00
-8.090093193477980726e-01,-5.877827038450934571e-01,6.000000000000000000e+00
-3.089870836310482649e-01,-9.509665164234454293e-01,7.000000000000000000e+00
3.086282567264824195e-01,-9.497679008952877311e-01,8.000000000000000000e+00
8.086584103082314900e-01,-5.878721692387128828e-01,9.000000000000000000e+00
9.999999999262124684e-01,-2.052167188919768192e-10,0.000000000000000000e+00
8.090007880643933502e-01,5.877658284304803082e-01,1.000000000000000000e+00
2.592792822035140943e-01,8.026249979243624821e-01,2.000000000000000000e+00
-3.090163341918156226e-01,9.510154810673732140e-01,3.000000000000000000e+00
-8.046523988703498942e-01,5.836484774914582063e-01,4.000000000000000000e+00
-9.998546112686751419e-01,-8.731826058103394370e-05,5.000000000000000000e+00
-8.090169939274384214e-01,-5.877852522894679854e-01,6.000000000000000000e+00
-3.064136797832707204e-01,-9.371257742269017976e-01,7.000000000000000000e+00
3.133671984620478024e-01,-9.466468911974974532e-01,8.000000000000000000e+00
8.089919104976055486e-01,-5.877966605966351565e-01,9.000000000000000000e+00
9.998727720625931736e-01,-3.206628339998917986e-05,0.000000000000000000e+00
8.089548590976087805e-01,5.876961805940643657e-01,1.000000000000000000e+00
3.090163329136951242e-01,9.510553012950084817e-01,2.000000000000000000e+00
-3.090346126427589990e-01,9.509996972978514984e-01,3.000000000000000000e+00
-7.789309471146217412e-01,5.632550656057897509e-01,4.000000000000000000e+00
-9.541208878654529046e-01,-3.339698976987931500e-02,5.000000000000000000e+00
-8.090169677167095008e-01,-5.877799577676694476e-01,6.000000000000000000e+00
-3.090121320645489722e-01,-9.510474049421232534e-01,7.000000000000000000e+00
3.090167013832045284e-01,-9.510540291248109623e-01,8.000000000000000000e+00
8.089988817904515406e-01,-5.877733897659143114e-01,9.000000000000000000e+00
8.089077346103298316e-01,5.876361768563365118e-01,1.000000000000000000e+00
9.999999103043480941e-01,6.929167562003486220e-08,0.000000000000000000e+00
8.065396390544326000e-01,5.843766160055330339e-01,1.000000000000000000e+00
3.090138356406577635e-01,9.510535990883164370e-01,2.000000000000000000e+00
-3.090034123779515918e-01,-9.510518815611300747e-01,7.000000000000000000e+00
-9.999995971216103507e-01,-1.232264989701729570e-07,5.000000000000000000e+00
-3.090146230485329992e-01,9.510533155317459908e-01,3.000000000000000000e+00
-8.090112960343038839e-01,5.877678013410161384e-01,4.000000000000000000e+00
-8.088845453275445019e-01,5.876744896180021716e-01,4.000000000000000000e+00
9.999812516083174119e-01,-6.204394586321807191e-06,0.000000000000000000e+00
9.999999979540575845e-01,-5.495754555703129468e-09,0.000000000000000000e+00
-8.090169691604859326e-01,-5.877851365369193282e-01,6.000000000000000000e+00
7.797032291156751338e-01,-6.078015884512422140e-01,9.000000000000000000e+00
-8.090166910823192170e-01,-5.877821727915122363e-01,6.000000000000000000e+00
